Date Time,p (mbar),T (degC),rh (%),wv (m/s),rain (mm)
01.08.2005 02:00:00,  989.09,   15.06,   73.40,    1.45,    0.00
01.08.2005 02:10:00,  989.08,   14.95,   73.60,    1.19,    0.00
01.08.2005 02:20:00,  988.97,   14.82,   74.00,    1.36,    0.00
01.08.2005 02:30:00,  989.05,   14.73,   73.90,    0.77,    0.00
01.08.2005 02:40:00,  989.12,   14.65,   74.10,    0.74,    0.00
01.08.2005 02:50:00,  989.21,   14.69,   73.90,    0.68,    0.00
01.08.2005 03:00:00,  989.28,   14.62,   74.20,    0.66,    0.00
01.08.2005 03:10:00,  989.24,   14.66,   74.00,    1.21,    0.00
01.08.2005 03:20:00,  989.22,   14.50,   74.60,    1.64,    0.00
01.08.2005 03:30:00,  989.32,   14.07,   76.40,    0.89,    0.00
01.08.2005 03:40:00,  989.36,   13.84,   77.50,    0.25,    0.00
01.08.2005 03:50:00,  989.40,   13.74,   77.70,    0.39,    0.00
01.08.2005 04:00:00,  989.62,   13.80,   77.30,    0.53,    0.00
01.08.2005 04:10:00,  989.73,   13.75,   77.50,    0.78,    0.00
01.08.2005 04:20:00,  989.84,   13.69,   77.70,    0.90,    0.00
01.08.2005 04:30:00,  989.98,   13.43,   78.90,    0.39,    0.00
01.08.2005 04:40:00,  990.11,   13.31,   78.90,    0.53,    0.00
01.08.2005 04:50:00,  990.11,   13.31,   78.50,    0.61,    0.00
01.08.2005 05:00:00,  990.14,   13.32,   78.20,    0.22,    0.00
01.08.2005 05:10:00,  990.14,   13.39,   77.60,    0.25,    0.00
01.08.2005 05:20:00,  990.22,   13.79,   75.80,    0.50,    0.00
01.08.2005 05:30:00,  990.37,   14.34,   73.30,    0.81,    0.00
01.08.2005 05:40:00,  990.30,   14.38,   72.50,    0.96,    0.00
01.08.2005 05:50:00,  990.26,   14.56,   71.70,    0.88,    0.00
01.08.2005 06:00:00,  990.19,   14.96,   70.30,    0.50,    0.00
01.08.2005 06:10:00,  990.16,   15.56,   67.41,    0.40,    0.00
01.08.2005 06:20:00,  990.30,   15.46,   67.49,    0.79,    0.00
01.08.2005 06:30:00,  990.48,   14.67,   70.90,    0.64,    0.00
01.08.2005 06:40:00,  990.57,   15.45,   68.22,    0.40,    0.00
01.08.2005 06:50:00,  990.51,   15.48,   68.40,    0.50,    0.00
01.08.2005 07:00:00,  990.51,   16.06,   66.18,    0.70,    0.00
01.08.2005 07:10:00,  990.57,   16.06,   66.54,    1.46,    0.00
01.08.2005 07:20:00,  990.63,   15.73,   67.60,    2.00,    0.00
01.08.2005 07:30:00,  990.75,   15.69,   68.14,    1.96,    0.00
01.08.2005 07:40:00,  990.73,   16.12,   66.87,    2.13,    0.00
01.08.2005 07:50:00,  990.86,   15.81,   66.57,    3.61,    0.00
01.08.2005 08:00:00,  990.88,   15.94,   66.37,    2.55,    0.00
01.08.2005 08:10:00,  990.87,   16.04,   66.14,    2.47,    0.00
01.08.2005 08:20:00,  990.87,   16.49,   65.67,    1.66,    0.00
01.08.2005 08:30:00,  990.96,   16.77,   63.63,    2.56,    0.00
01.08.2005 08:40:00,  990.99,   16.63,   62.99,    2.81,    0.00
01.08.2005 08:50:00,  991.01,   16.86,   63.24,    2.04,    0.00
01.08.2005 09:00:00,  990.96,   16.82,   62.82,    3.45,    0.00
01.08.2005 09:10:00,  990.96,   17.00,   62.56,    3.22,    0.00
01.08.2005 09:20:00,  990.96,   16.97,   62.15,    2.75,    0.00
01.08.2005 09:30:00,  990.99,   17.12,   61.93,    2.08,    0.00
01.08.2005 09:40:00,  990.99,   17.81,   60.66,    2.32,    0.00
01.08.2005 09:50:00,  990.98,   18.24,   59.75,    2.30,    0.00
01.08.2005 10:00:00,  991.03,   18.19,   59.47,    3.12,    0.00
01.08.2005 10:10:00,  991.06,   18.07,   60.55,    2.90,    0.00
01.08.2005 10:20:00,  991.10,   18.58,   59.01,    1.76,    0.00
01.08.2005 10:30:00,  991.09,   18.69,   58.40,    3.12,    0.00
01.08.2005 10:40:00,  991.02,   19.18,   57.55,    2.92,    0.00
01.08.2005 10:50:00,  991.00,   19.21,   57.79,    2.30,    0.00
01.08.2005 11:00:00,  991.08,   19.73,   56.94,    2.26,    0.00
01.08.2005 11:10:00,  991.08,   19.32,   57.65,    3.01,    0.00
01.08.2005 11:20:00,  991.07,   19.50,   57.02,    3.10,    0.00
01.08.2005 11:30:00,  991.09,   19.42,   57.08,    3.59,    0.00
01.08.2005 11:40:00,  991.19,   19.43,   56.96,    2.64,    0.00
01.08.2005 11:50:00,  991.12,   19.76,   55.23,    2.64,    0.00
01.08.2005 12:00:00,  991.10,   20.01,   55.78,    2.41,    0.00
01.08.2005 12:10:00,  991.12,   20.16,   54.36,    2.18,    0.00
01.08.2005 12:20:00,  991.02,   19.88,   54.71,    3.27,    0.00
01.08.2005 12:30:00,  990.96,   19.82,   55.32,    3.01,    0.00
01.08.2005 12:40:00,  990.87,   20.21,   54.06,    3.08,    0.00
01.08.2005 12:50:00,  990.90,   20.16,   53.71,    2.67,    0.00
01.08.2005 13:00:00,  990.91,   20.40,   53.15,    2.87,    0.00
01.08.2005 13:10:00,  990.90,   20.32,   52.93,    3.68,    0.00
01.08.2005 13:20:00,  990.90,   20.37,   52.76,    3.27,    0.00
01.08.2005 13:30:00,  990.94,   20.45,   52.73,    3.71,    0.00
01.08.2005 13:40:00,  991.03,   20.50,   52.67,    3.20,    0.00
01.08.2005 13:50:00,  991.06,   20.66,   51.69,    2.62,    0.00
01.08.2005 14:00:00,  991.06,   20.51,   52.80,    2.59,    0.00
01.08.2005 14:10:00,  991.08,   20.52,   52.58,    2.62,    0.00
01.08.2005 14:20:00,  991.13,   20.77,   51.14,    2.63,    0.00
01.08.2005 14:30:00,  991.13,   20.83,   51.27,    3.18,    0.00
01.08.2005 14:40:00,  991.17,   20.83,   52.05,    2.09,    0.00
01.08.2005 14:50:00,  991.19,   20.92,   51.77,    2.36,    0.00
01.08.2005 15:00:00,  991.11,   20.88,   51.13,    2.02,    0.00
01.08.2005 15:10:00,  991.07,   21.18,   51.39,    2.27,    0.00
01.08.2005 15:20:00,  991.05,   21.35,   50.80,    2.08,    0.00
01.08.2005 15:30:00,  990.94,   21.55,   49.51,    2.89,    0.00
01.08.2005 15:40:00,  990.88,   21.72,   49.29,    1.94,    0.00
01.08.2005 15:50:00,  990.87,   21.96,   48.34,    2.21,    0.00
01.08.2005 16:00:00,  990.93,   22.02,   48.02,    2.23,    0.00
01.08.2005 16:10:00,  990.92,   22.04,   47.57,    2.68,    0.00
01.08.2005 16:20:00,  990.94,   22.30,   46.64,    2.52,    0.00
01.08.2005 16:30:00,  990.96,   22.08,   48.02,    1.94,    0.00
01.08.2005 16:40:00,  990.90,   22.50,   46.61,    2.20,    0.00
01.08.2005 16:50:00,  990.83,   22.27,   46.62,    2.50,    0.00
01.08.2005 17:00:00,  990.85,   21.58,   48.11,    2.07,    0.00
01.08.2005 17:10:00,  990.91,   21.53,   49.32,    1.85,    0.00
01.08.2005 17:20:00,  990.94,   21.73,   49.29,    1.18,    0.00
01.08.2005 17:30:00,  990.98,   22.18,   49.07,    1.34,    0.00
01.08.2005 17:40:00,  991.01,   22.02,   48.75,    1.98,    0.00
01.08.2005 17:50:00,  990.95,   21.63,   48.96,    2.09,    0.00
01.08.2005 18:00:00,  990.95,   22.02,   48.87,    1.14,    0.00
01.08.2005 18:10:00,  990.95,   21.78,   49.21,    1.30,    0.00
01.08.2005 18:20:00,  990.88,   21.52,   49.94,    0.67,    0.00
01.08.2005 18:30:00,  990.79,   21.64,   49.89,    0.47,    0.00
01.08.2005 18:40:00,  990.80,   21.35,   50.28,    0.98,    0.00
01.08.2005 18:50:00,  990.85,   20.60,   51.97,    1.07,    0.00
01.08.2005 19:00:00,  991.01,   20.23,   52.65,    0.88,    0.00
01.08.2005 19:10:00,  991.12,   20.09,   53.18,    0.48,    0.00
01.08.2005 19:20:00,  991.22,   19.90,   53.24,    0.69,    0.00
01.08.2005 19:30:00,  991.30,   19.71,   53.83,    1.06,    0.00
01.08.2005 19:40:00,  991.37,   19.47,   54.69,    0.77,    0.00
01.08.2005 19:50:00,  991.38,   19.20,   55.50,    0.70,    0.00
01.08.2005 20:00:00,  991.48,   18.99,   55.97,    1.31,    0.00
01.08.2005 20:10:00,  991.61,   18.87,   55.95,    1.32,    0.00
01.08.2005 20:20:00,  991.77,   18.72,   56.12,    1.56,    0.00
01.08.2005 20:30:00,  991.90,   18.61,   56.13,    1.66,    0.00
01.08.2005 20:40:00,  991.95,   18.47,   56.42,    1.27,    0.00
01.08.2005 20:50:00,  992.03,   18.08,   57.75,    1.08,    0.00
01.08.2005 21:00:00,  992.09,   17.92,   58.05,    0.78,    0.00
01.08.2005 21:10:00,  992.11,   17.59,   59.71,    0.75,    0.00
01.08.2005 21:20:00,  992.14,   17.32,   60.20,    0.85,    0.00
01.08.2005 21:30:00,  992.34,   17.44,   58.53,    1.25,    0.00
01.08.2005 21:40:00,  992.40,   17.63,   57.47,    1.95,    0.00
01.08.2005 21:50:00,  992.46,   17.76,   56.17,    1.73,    0.00
01.08.2005 22:00:00,  992.48,   17.71,   55.95,    1.72,    0.00
01.08.2005 22:10:00,  992.65,   17.45,   56.96,    1.55,    0.00
01.08.2005 22:20:00,  992.77,   17.05,   58.82,    1.10,    0.00
01.08.2005 22:30:00,  992.84,   16.80,   60.59,    0.78,    0.00
01.08.2005 22:40:00,  992.95,   16.62,   60.25,    1.22,    0.00
01.08.2005 22:50:00,  992.96,   16.54,   60.77,    1.10,    0.00
01.08.2005 23:00:00,  992.97,   16.36,   61.39,    1.03,    0.00
01.08.2005 23:10:00,  993.06,   16.15,   62.47,    0.92,    0.00
01.08.2005 23:20:00,  993.24,   15.99,   62.90,    1.28,    0.00
01.08.2005 23:30:00,  993.43,   15.83,   63.40,    1.22,    0.00
01.08.2005 23:40:00,  993.51,   15.56,   64.44,    1.18,    0.00
01.08.2005 23:50:00,  993.53,   15.34,   65.48,    1.77,    0.00
02.08.2005 00:00:00,  993.60,   15.08,   66.64,    1.81,    0.00
02.08.2005 00:10:00,  993.67,   14.86,   67.64,    1.98,    0.00
02.08.2005 00:20:00,  993.75,   14.64,   68.74,    1.82,    0.00
02.08.2005 00:30:00,  993.76,   14.45,   69.64,    1.82,    0.00
02.08.2005 00:40:00,  993.86,   14.29,   70.40,    1.87,    0.00
02.08.2005 00:50:00,  993.88,   14.20,   70.80,    1.96,    0.00
02.08.2005 01:00:00,  993.74,   13.98,   71.70,    1.40,    0.00
02.08.2005 01:10:00,  993.66,   13.85,   71.90,    1.67,    0.00
02.08.2005 01:20:00,  993.75,   13.73,   72.50,    1.33,    0.00
02.08.2005 01:30:00,  993.77,   13.67,   72.90,    0.73,    0.00
02.08.2005 01:40:00,  993.79,   13.59,   73.20,    1.17,    0.00
02.08.2005 01:50:00,  993.69,   13.48,   73.70,    1.67,    0.00
02.08.2005 02:00:00,  993.47,   13.29,   74.60,    0.70,    0.00
02.08.2005 02:10:00,  993.53,   13.11,   75.20,    1.38,    0.00
02.08.2005 02:20:00,  993.58,   13.21,   74.60,    1.08,    0.00
02.08.2005 02:30:00,  993.55,   13.21,   74.40,    0.74,    0.00
02.08.2005 02:40:00,  993.57,   13.13,   74.90,    0.43,    0.00
02.08.2005 02:50:00,  993.61,   13.06,   75.60,    0.22,    0.00
02.08.2005 03:00:00,  993.51,   12.81,   76.90,    0.29,    0.00
02.08.2005 03:10:00,  993.50,   12.60,   77.60,    0.31,    0.00
02.08.2005 03:20:00,  993.63,   12.60,   77.20,    0.57,    0.00
02.08.2005 03:30:00,  993.54,   12.97,   75.00,    0.76,    0.00
02.08.2005 03:40:00,  993.47,   12.55,   77.40,    0.45,    0.00
02.08.2005 03:50:00,  993.61,   12.13,   79.30,    0.43,    0.00
02.08.2005 04:00:00,  993.58,   12.23,   78.80,    0.17,    0.00
02.08.2005 04:10:00,  993.69,   11.91,   80.60,    0.20,    0.00
02.08.2005 04:20:00,  993.72,   12.21,   78.10,    0.45,    0.00
02.08.2005 04:30:00,  993.71,   11.85,   81.00,    0.22,    0.00
02.08.2005 04:40:00,  993.70,   11.55,   82.70,    0.10,    0.00
02.08.2005 04:50:00,  993.70,   11.47,   83.30,    0.09,    0.00
02.08.2005 05:00:00,  993.64,   11.47,   82.60,    0.72,    0.00
02.08.2005 05:10:00,  993.78,   11.49,   82.10,    0.50,    0.00
02.08.2005 05:20:00,  993.89,   11.28,   84.20,    0.00,    0.00
02.08.2005 05:30:00,  993.84,   11.39,   84.00,    0.41,    0.00
02.08.2005 05:40:00,  993.79,   11.37,   84.30,    0.32,    0.00
02.08.2005 05:50:00,  993.97,   11.29,   84.60,    0.41,    0.00
02.08.2005 06:00:00,  994.13,   11.45,   84.30,    0.40,    0.00
02.08.2005 06:10:00,  994.22,   11.68,   83.50,    0.11,    0.00
02.08.2005 06:20:00,  994.14,   11.98,   82.70,    0.33,    0.00
02.08.2005 06:30:00,  994.02,   12.93,   79.20,    0.43,    0.00
02.08.2005 06:40:00,  993.88,   13.99,   75.30,    0.35,    0.00
02.08.2005 06:50:00,  993.92,   14.35,   73.10,    0.37,    0.00
02.08.2005 07:00:00,  993.84,   14.07,   72.70,    1.15,    0.00
02.08.2005 07:10:00,  993.85,   14.24,   72.70,    1.28,    0.00
02.08.2005 07:20:00,  993.86,   14.45,   72.10,    1.18,    0.00
02.08.2005 07:30:00,  993.92,   14.64,   70.70,    1.58,    0.00
02.08.2005 07:40:00,  993.90,   14.56,   71.20,    1.47,    0.00
02.08.2005 07:50:00,  993.83,   14.87,   69.64,    2.39,    0.00
02.08.2005 08:00:00,  993.75,   15.55,   66.86,    2.53,    0.00
02.08.2005 08:10:00,  993.80,   15.84,   65.99,    2.08,    0.00
02.08.2005 08:20:00,  993.78,   16.27,   65.10,    1.40,    0.00
02.08.2005 08:30:00,  993.81,   16.44,   64.09,    2.40,    0.00
02.08.2005 08:40:00,  993.82,   16.49,   63.97,    2.39,    0.00
02.08.2005 08:50:00,  993.73,   16.61,   63.67,    3.04,    0.00
02.08.2005 09:00:00,  993.75,   16.51,   64.45,    2.65,    0.00
02.08.2005 09:10:00,  993.64,   16.68,   64.25,    2.94,    0.00
02.08.2005 09:20:00,  993.64,   17.06,   62.26,    2.57,    0.00
02.08.2005 09:30:00,  993.67,   17.11,   62.21,    1.77,    0.00
02.08.2005 09:40:00,  993.68,   17.29,   62.27,    1.76,    0.00
02.08.2005 09:50:00,  993.64,   17.31,   61.67,    2.57,    0.00
02.08.2005 10:00:00,  993.63,   17.33,   62.18,    2.76,    0.00
02.08.2005 10:10:00,  993.55,   17.74,   60.72,    3.32,    0.00
02.08.2005 10:20:00,  993.46,   18.10,   59.19,    2.59,    0.00
02.08.2005 10:30:00,  993.41,   18.27,   58.69,    1.70,    0.00
02.08.2005 10:40:00,  993.42,   18.18,   58.86,    2.94,    0.00
02.08.2005 10:50:00,  993.39,   17.93,   59.55,    3.12,    0.00
02.08.2005 11:00:00,  993.39,   17.81,   60.01,    3.52,    0.00
02.08.2005 11:10:00,  993.38,   17.91,   60.12,    2.90,    0.00
02.08.2005 11:20:00,  993.39,   18.06,   60.05,    1.81,    0.00
02.08.2005 11:30:00,  993.28,   18.14,   60.12,    2.82,    0.00
02.08.2005 11:40:00,  993.27,   18.19,   60.16,    2.94,    0.00
02.08.2005 11:50:00,  993.37,   18.29,   60.14,    2.54,    0.00
02.08.2005 12:00:00,  993.28,   18.20,   60.38,    2.47,    0.00
02.08.2005 12:10:00,  993.26,   18.29,   60.57,    1.67,    0.00
02.08.2005 12:20:00,  993.26,   18.45,   59.16,    2.44,    0.00
02.08.2005 12:30:00,  993.14,   18.36,   59.04,    2.11,    0.00
02.08.2005 12:40:00,  993.16,   18.39,   58.89,    1.86,    0.00
02.08.2005 12:50:00,  993.06,   18.64,   58.91,    1.78,    0.00
02.08.2005 13:00:00,  992.98,   18.75,   58.87,    1.99,    0.00
02.08.2005 13:10:00,  992.90,   18.69,   59.10,    2.24,    0.00
02.08.2005 13:20:00,  992.88,   18.80,   59.31,    2.44,    0.00
02.08.2005 13:30:00,  992.79,   18.74,   59.28,    1.97,    0.00
02.08.2005 13:40:00,  992.71,   19.12,   58.49,    2.19,    0.00
02.08.2005 13:50:00,  992.71,   19.59,   57.13,    2.68,    0.00
02.08.2005 14:00:00,  992.71,   19.29,   58.00,    3.10,    0.00
02.08.2005 14:10:00,  992.62,   19.16,   58.16,    3.42,    0.00
02.08.2005 14:20:00,  992.55,   19.18,   58.39,    2.40,    0.00
02.08.2005 14:30:00,  992.46,   19.22,   57.99,    3.34,    0.00
02.08.2005 14:40:00,  992.56,   19.08,   58.37,    3.57,    0.00
02.08.2005 14:50:00,  992.58,   18.89,   58.88,    3.39,    0.00
02.08.2005 15:00:00,  992.53,   18.89,   58.82,    3.85,    0.00
02.08.2005 15:10:00,  992.58,   18.83,   58.54,    3.98,    0.00
02.08.2005 15:20:00,  992.58,   18.74,   58.32,    4.87,    0.00
02.08.2005 15:30:00,  992.66,   18.67,   58.60,    3.44,    0.00
02.08.2005 15:40:00,  992.68,   18.61,   58.34,    3.41,    0.00
02.08.2005 15:50:00,  992.65,   18.58,   58.56,    3.40,    0.00
02.08.2005 16:00:00,  992.75,   18.64,   58.59,    2.88,    0.00
02.08.2005 16:10:00,  992.72,   18.64,   58.75,    2.32,    0.00
02.08.2005 16:20:00,  992.60,   18.69,   58.42,    3.39,    0.00
02.08.2005 16:30:00,  992.61,   18.71,   58.01,    2.99,    0.00
02.08.2005 16:40:00,  992.57,   18.71,   57.96,    3.03,    0.00
02.08.2005 16:50:00,  992.55,   18.77,   57.93,    2.60,    0.00
02.08.2005 17:00:00,  992.53,   18.76,   57.70,    3.65,    0.00
02.08.2005 17:10:00,  992.48,   18.76,   57.77,    3.09,    0.00
02.08.2005 17:20:00,  992.40,   18.77,   57.89,    3.22,    0.00
02.08.2005 17:30:00,  992.32,   18.78,   58.09,    3.12,    0.00
02.08.2005 17:40:00,  992.29,   18.74,   57.56,    3.94,    0.00
02.08.2005 17:50:00,  992.38,   18.66,   57.76,    3.70,    0.00
02.08.2005 18:00:00,  992.40,   18.60,   58.15,    3.20,    0.00
02.08.2005 18:10:00,  992.38,   18.57,   58.24,    3.53,    0.00
02.08.2005 18:20:00,  992.38,   18.48,   58.93,    3.25,    0.00
02.08.2005 18:30:00,  992.35,   18.32,   60.28,    2.69,    0.00
02.08.2005 18:40:00,  992.39,   18.21,   61.38,    2.25,    0.00
02.08.2005 18:50:00,  992.40,   18.06,   63.22,    1.16,    0.00
02.08.2005 19:00:00,  992.39,   17.90,   64.36,    0.83,    0.00
02.08.2005 19:10:00,  992.40,   17.78,   65.37,    0.86,    0.00
02.08.2005 19:20:00,  992.35,   17.61,   66.47,    1.03,    0.00
02.08.2005 19:30:00,  992.31,   17.45,   67.47,    1.14,    0.00
02.08.2005 19:40:00,  992.35,   17.32,   68.21,    1.24,    0.00
02.08.2005 19:50:00,  992.45,   17.34,   67.99,    1.44,    0.00
02.08.2005 20:00:00,  992.50,   17.35,   67.95,    1.74,    0.00
02.08.2005 20:10:00,  992.59,   17.30,   68.26,    1.82,    0.00
02.08.2005 20:20:00,  992.59,   17.25,   68.58,    1.29,    0.00
02.08.2005 20:30:00,  992.50,   17.20,   68.59,    2.02,    0.00
02.08.2005 20:40:00,  992.43,   17.13,   69.30,    1.48,    0.00
02.08.2005 20:50:00,  992.34,   17.04,   69.87,    1.00,    0.00
02.08.2005 21:00:00,  992.33,   16.98,   70.50,    1.20,    0.00
02.08.2005 21:10:00,  992.38,   17.00,   70.70,    1.24,    0.00
02.08.2005 21:20:00,  992.47,   17.02,   70.30,    1.25,    0.00
02.08.2005 21:30:00,  992.56,   16.98,   70.90,    1.31,    0.00
02.08.2005 21:40:00,  992.40,   16.97,   71.10,    1.93,    0.00
02.08.2005 21:50:00,  992.53,   16.87,   71.70,    1.22,    0.00
02.08.2005 22:00:00,  992.56,   16.82,   72.10,    1.35,    0.00
02.08.2005 22:10:00,  992.60,   16.85,   71.40,    1.48,    0.00
02.08.2005 22:20:00,  992.71,   16.86,   71.40,    1.42,    0.00
02.08.2005 22:30:00,  992.63,   16.84,   71.50,    2.09,    0.00
02.08.2005 22:40:00,  992.48,   16.79,   72.10,    2.07,    0.00
02.08.2005 22:50:00,  992.59,   16.74,   72.90,    2.53,    0.00
02.08.2005 23:00:00,  992.59,   16.57,   73.90,    3.13,    0.00
02.08.2005 23:10:00,  992.60,   16.47,   74.00,    2.94,    0.00
02.08.2005 23:20:00,  992.59,   16.41,   73.80,    2.95,    0.00
02.08.2005 23:30:00,  992.69,   16.32,   73.80,    2.62,    0.00
02.08.2005 23:40:00,  992.75,   16.11,   75.00,    3.11,    0.10
02.08.2005 23:50:00,  992.75,   15.64,   78.50,    3.46,    0.20
03.08.2005 00:00:00,  992.72,   15.18,   81.30,    3.77,    0.20
03.08.2005 00:10:00,  992.75,   14.82,   84.20,    2.85,    0.10
03.08.2005 00:20:00,  992.77,   14.59,   85.70,    2.77,    0.10
03.08.2005 00:30:00,  992.78,   14.43,   86.50,    2.70,    0.00
03.08.2005 00:40:00,  992.78,   14.30,   87.80,    1.97,    0.10
03.08.2005 00:50:00,  992.74,   14.18,   88.60,    2.81,    0.40
03.08.2005 01:00:00,  992.65,   13.96,   90.20,    2.34,    0.50
03.08.2005 01:10:00,  992.55,   13.89,   91.40,    2.39,    0.20
03.08.2005 01:20:00,  992.52,   13.84,   92.10,    1.69,    0.20
03.08.2005 01:30:00,  992.46,   13.85,   92.50,    1.36,    0.10
03.08.2005 01:40:00,  992.41,   13.91,   92.60,    1.24,    0.10
03.08.2005 01:50:00,  992.43,   13.91,   93.30,    1.15,    0.10
03.08.2005 02:00:00,  992.45,   13.81,   94.60,    0.50,    0.00
03.08.2005 02:10:00,  992.44,   13.72,   95.10,    1.02,    0.20
03.08.2005 02:20:00,  992.35,   13.71,   95.00,    1.37,    0.20
03.08.2005 02:30:00,  992.31,   13.67,   95.10,    1.48,    0.10
03.08.2005 02:40:00,  992.19,   13.67,   95.30,    0.99,    0.20
03.08.2005 02:50:00,  992.13,   13.76,   95.20,    0.42,    0.20
03.08.2005 03:00:00,  992.08,   13.76,   95.30,    0.81,    0.20
03.08.2005 03:10:00,  992.08,   13.60,   95.10,    1.63,    0.20
03.08.2005 03:20:00,  992.07,   13.45,   94.50,    1.99,    0.20
03.08.2005 03:30:00,  992.09,   13.32,   94.40,    1.99,    0.00
03.08.2005 03:40:00,  992.02,   13.27,   94.30,    2.41,    0.10
03.08.2005 03:50:00,  991.97,   13.28,   93.80,    2.66,    0.00
03.08.2005 04:00:00,  991.89,   13.31,   93.90,    2.63,    0.10
03.08.2005 04:10:00,  991.86,   13.26,   93.90,    2.49,    0.20
03.08.2005 04:20:00,  991.85,   13.22,   94.00,    2.78,    0.10
03.08.2005 04:30:00,  991.81,   13.18,   94.00,    2.81,    0.10
03.08.2005 04:40:00,  991.75,   13.18,   93.60,    2.95,    0.10
03.08.2005 04:50:00,  991.74,   13.18,   93.60,    2.56,    0.20
03.08.2005 05:00:00,  991.74,   13.24,   94.30,    1.73,    0.20
03.08.2005 05:10:00,  991.74,   13.24,   95.00,    1.11,    0.10
03.08.2005 05:20:00,  991.75,   13.20,   95.50,    0.97,    0.20
03.08.2005 05:30:00,  991.79,   13.14,   95.40,    0.94,    0.20
03.08.2005 05:40:00,  991.79,   13.10,   95.30,    1.04,    0.20
03.08.2005 05:50:00,  991.85,   13.00,   95.00,    0.75,    0.10
03.08.2005 06:00:00,  991.89,   12.99,   94.90,    1.13,    0.20
03.08.2005 06:10:00,  991.98,   12.95,   94.50,    0.99,    0.10
03.08.2005 06:20:00,  991.96,   12.91,   94.30,    1.24,    0.20
03.08.2005 06:30:00,  991.98,   12.91,   94.70,    0.83,    0.20
03.08.2005 06:40:00,  991.96,   12.96,   94.80,    0.75,    0.20
03.08.2005 06:50:00,  991.93,   12.91,   94.40,    0.80,    0.30
03.08.2005 07:00:00,  991.85,   12.86,   94.40,    1.06,    0.10
03.08.2005 07:10:00,  991.75,   12.89,   94.50,    0.98,    0.10
03.08.2005 07:20:00,  991.74,   12.87,   94.20,    1.24,    0.10
03.08.2005 07:30:00,  991.63,   12.85,   94.40,    1.12,    0.00
03.08.2005 07:40:00,  991.61,   12.85,   94.40,    1.18,    0.10
03.08.2005 07:50:00,  991.62,   12.97,   94.40,    0.62,    0.20
03.08.2005 08:00:00,  991.72,   13.01,   94.30,    0.96,    0.20
03.08.2005 08:10:00,  991.74,   13.03,   94.10,    0.78,    0.20
03.08.2005 08:20:00,  991.74,   13.14,   94.10,    0.87,    0.20
03.08.2005 08:30:00,  991.74,   13.18,   94.00,    0.83,    0.10
03.08.2005 08:40:00,  991.82,   13.16,   94.10,    0.78,    0.00
03.08.2005 08:50:00,  991.86,   13.16,   94.50,    0.85,    0.00
03.08.2005 09:00:00,  991.89,   13.21,   94.00,    0.89,    0.00
03.08.2005 09:10:00,  991.93,   13.23,   93.60,    1.01,    0.10
03.08.2005 09:20:00,  991.97,   13.27,   93.60,    0.86,    0.10
03.08.2005 09:30:00,  991.98,   13.32,   93.50,    0.85,    0.00
03.08.2005 09:40:00,  991.99,   13.32,   93.70,    1.15,    0.10
03.08.2005 09:50:00,  991.92,   13.39,   94.10,    0.99,    0.20
03.08.2005 10:00:00,  991.91,   13.53,   94.00,    1.04,    0.20
03.08.2005 10:10:00,  991.86,   13.53,   93.70,    1.08,    0.10
03.08.2005 10:20:00,  991.95,   13.68,   93.40,    0.78,    0.10
03.08.2005 10:30:00,  991.97,   13.79,   93.30,    0.82,    0.20
03.08.2005 10:40:00,  991.95,   13.80,   93.60,    1.13,    0.00
03.08.2005 10:50:00,  991.96,   13.81,   93.90,    1.08,    0.20
03.08.2005 11:00:00,  991.95,   13.84,   93.80,    1.49,    0.10
03.08.2005 11:10:00,  991.95,   13.78,   93.70,    1.47,    0.10
03.08.2005 11:20:00,  992.03,   13.80,   94.00,    1.44,    0.10
03.08.2005 11:30:00,  992.05,   13.83,   94.10,    1.11,    0.10
03.08.2005 11:40:00,  992.06,   13.84,   94.00,    1.31,    0.20
03.08.2005 11:50:00,  992.16,   13.87,   93.90,    1.23,    0.20
03.08.2005 12:00:00,  992.15,   13.88,   94.00,    1.46,    0.20
03.08.2005 12:10:00,  992.16,   13.89,   93.80,    1.21,    0.20
03.08.2005 12:20:00,  992.17,   14.01,   93.70,    0.88,    0.20
03.08.2005 12:30:00,  992.20,   14.07,   93.50,    1.08,    0.10
03.08.2005 12:40:00,  992.28,   14.12,   93.30,    1.17,    0.10
03.08.2005 12:50:00,  992.29,   14.01,   93.10,    1.27,    0.20
03.08.2005 13:00:00,  992.29,   13.99,   93.30,    0.83,    0.20
03.08.2005 13:10:00,  992.29,   13.97,   93.80,    0.95,    0.10
03.08.2005 13:20:00,  992.29,   13.93,   93.60,    1.14,    0.00
03.08.2005 13:30:00,  992.28,   13.96,   93.70,    1.40,    0.10
03.08.2005 13:40:00,  992.25,   13.91,   93.80,    1.72,    0.00
03.08.2005 13:50:00,  992.27,   13.91,   94.00,    1.67,    0.00
03.08.2005 14:00:00,  992.18,   13.95,   94.00,    1.78,    0.10
03.08.2005 14:10:00,  992.18,   14.03,   94.00,    1.88,    0.00
03.08.2005 14:20:00,  992.28,   14.01,   94.00,    2.19,    0.20
03.08.2005 14:30:00,  992.23,   13.87,   93.80,    2.38,    0.10
03.08.2005 14:40:00,  992.19,   13.84,   93.60,    1.81,    0.00
03.08.2005 14:50:00,  992.19,   13.91,   93.40,    1.53,    0.00
03.08.2005 15:00:00,  992.29,   14.03,   93.10,    1.32,    0.00
