Date Time,p (mbar),T (degC),rh (%),wv (m/s),rain (mm)
16.01.2012 18:00:00,  999.48,   -0.25,   69.16,    0.92,    0.00
16.01.2012 18:10:00,  999.48,   -0.23,   68.78,    0.99,    0.00
16.01.2012 18:20:00,  999.51,   -0.15,   67.69,    0.72,    0.00
16.01.2012 18:30:00,  999.52,   -0.09,   66.88,    1.15,    0.00
16.01.2012 18:40:00,  999.56,   -0.08,   66.75,    0.99,    0.00
16.01.2012 18:50:00,  999.57,    0.10,   66.30,    0.43,    0.00
16.01.2012 19:00:00,  999.66,    0.07,   66.50,    1.00,    0.00
16.01.2012 19:10:00,  999.71,    0.03,   66.60,    1.21,    0.00
16.01.2012 19:20:00,  999.78,   -0.01,   66.79,    1.33,    0.00
16.01.2012 19:30:00,  999.86,   -0.03,   67.14,    1.42,    0.00
16.01.2012 19:40:00,  999.91,   -0.04,   67.56,    1.54,    0.00
16.01.2012 19:50:00,  999.89,   -0.06,   67.60,    1.88,    0.00
16.01.2012 20:00:00,  999.91,   -0.10,   67.01,    2.30,    0.00
16.01.2012 20:10:00,  999.95,   -0.07,   65.78,    2.36,    0.00
16.01.2012 20:20:00,  999.93,   -0.04,   64.23,    2.66,    0.00
16.01.2012 20:30:00,  999.92,   -0.05,   64.24,    2.48,    0.00
16.01.2012 20:40:00,  999.92,   -0.15,   65.23,    2.21,    0.00
16.01.2012 20:50:00,  999.91,   -0.26,   66.02,    2.45,    0.00
16.01.2012 21:00:00,  999.91,   -0.34,   66.47,    2.58,    0.00
16.01.2012 21:10:00,  999.94,   -0.40,   66.86,    2.86,    0.00
16.01.2012 21:20:00, 1000.03,   -0.49,   67.48,    2.64,    0.00
16.01.2012 21:30:00, 1000.06,   -0.53,   68.16,    2.78,    0.00
16.01.2012 21:40:00, 1000.00,   -0.66,   69.21,    3.15,    0.00
16.01.2012 21:50:00,  999.91,   -0.69,   69.72,    4.26,    0.00
16.01.2012 22:00:00,  999.98,   -0.73,   70.50,    1.92,    0.00
16.01.2012 22:10:00, 1000.05,   -0.75,   70.90,    1.26,    0.00
16.01.2012 22:20:00, 1000.03,   -0.69,   70.70,    0.53,    0.00
16.01.2012 22:30:00, 1000.00,   -0.76,   71.20,    0.40,    0.00
16.01.2012 22:40:00,  999.96,   -0.63,   71.20,    0.29,    0.00
16.01.2012 22:50:00, 1000.01,   -0.55,   71.00,    0.26,    0.00
16.01.2012 23:00:00, 1000.13,   -0.61,   71.80,    0.16,    0.00
16.01.2012 23:10:00, 1000.17,   -0.67,   71.90,    0.47,    0.00
16.01.2012 23:20:00, 1000.24,   -0.80,   72.80,    1.08,    0.00
16.01.2012 23:30:00, 1000.30,   -0.94,   73.00,    1.28,    0.00
16.01.2012 23:40:00, 1000.23,   -0.80,   72.90,    0.75,    0.00
16.01.2012 23:50:00, 1000.28,   -0.87,   73.70,    0.74,    0.00
17.01.2012 00:00:00, 1000.29,   -0.89,   73.60,    0.52,    0.00
17.01.2012 00:10:00, 1000.18,   -0.75,   73.20,    0.74,    0.00
17.01.2012 00:20:00, 1000.07,   -0.72,   73.50,    0.70,    0.00
17.01.2012 00:30:00,  999.99,   -0.61,   73.60,    0.73,    0.00
17.01.2012 00:40:00, 1000.03,   -0.47,   73.50,    1.13,    0.00
17.01.2012 00:50:00, 1000.00,   -0.44,   73.30,    1.78,    0.00
17.01.2012 01:00:00, 1000.04,   -0.42,   73.00,    1.74,    0.00
17.01.2012 01:10:00, 1000.08,   -0.37,   72.50,    1.62,    0.00
17.01.2012 01:20:00, 1000.10,   -0.37,   72.50,    1.89,    0.00
17.01.2012 01:30:00,  999.99,   -0.37,   72.80,    2.84,    0.00
17.01.2012 01:40:00,  999.95,   -0.33,   73.30,    2.59,    0.00
17.01.2012 01:50:00, 1000.09,   -0.18,   73.30,    1.07,    0.00
17.01.2012 02:00:00, 1000.14,   -0.19,   73.20,    0.89,    0.00
17.01.2012 02:10:00, 1000.10,   -0.29,   73.80,    1.63,    0.00
17.01.2012 02:20:00, 1000.13,   -0.37,   74.80,    1.72,    0.00
17.01.2012 02:30:00, 1000.03,   -0.31,   75.30,    1.95,    0.00
17.01.2012 02:40:00,  999.94,   -0.30,   75.80,    2.53,    0.00
17.01.2012 02:50:00,  999.93,   -0.30,   76.80,    2.12,    0.00
17.01.2012 03:00:00,  999.92,   -0.29,   76.60,    2.33,    0.00
17.01.2012 03:10:00,  999.93,   -0.30,   75.90,    2.34,    0.00
17.01.2012 03:20:00,  999.81,   -0.34,   76.10,    2.98,    0.00
17.01.2012 03:30:00,  999.79,   -0.40,   76.30,    2.90,    0.00
17.01.2012 03:40:00,  999.79,   -0.44,   76.60,    2.79,    0.00
17.01.2012 03:50:00,  999.81,   -0.44,   76.50,    2.27,    0.00
17.01.2012 04:00:00,  999.88,   -0.48,   75.80,    1.97,    0.00
17.01.2012 04:10:00,  999.94,   -0.44,   75.20,    1.34,    0.00
17.01.2012 04:20:00,  999.94,   -0.39,   75.20,    1.07,    0.00
17.01.2012 04:30:00,  999.93,   -0.46,   75.90,    2.30,    0.00
17.01.2012 04:40:00,  999.88,   -0.54,   76.20,    2.77,    0.00
17.01.2012 04:50:00,  999.90,   -0.50,   75.60,    2.50,    0.00
17.01.2012 05:00:00,  999.83,   -0.47,   75.10,    2.80,    0.00
17.01.2012 05:10:00,  999.74,   -0.50,   75.10,    3.16,    0.00
17.01.2012 05:20:00,  999.73,   -0.48,   75.70,    3.61,    0.00
17.01.2012 05:30:00,  999.76,   -0.44,   75.90,    3.73,    0.00
17.01.2012 05:40:00,  999.65,   -0.44,   76.10,    4.23,    0.00
17.01.2012 05:50:00,  999.61,   -0.40,   76.20,    4.24,    0.00
17.01.2012 06:00:00,  999.55,   -0.31,   76.60,    3.88,    0.00
17.01.2012 06:10:00,  999.55,   -0.30,   76.90,    4.25,    0.00
17.01.2012 06:20:00,  999.60,   -0.30,   77.50,    4.07,    0.00
17.01.2012 06:30:00,  999.60,   -0.30,   78.70,    3.99,    0.00
17.01.2012 06:40:00,  999.66,   -0.29,   79.40,    4.04,    0.00
17.01.2012 06:50:00,  999.73,   -0.23,   79.50,    3.73,    0.00
17.01.2012 07:00:00,  999.81,   -0.24,   79.40,    3.39,    0.00
17.01.2012 07:10:00,  999.95,   -0.23,   79.20,    2.84,    0.00
17.01.2012 07:20:00, 1000.02,   -0.22,   78.90,    3.16,    0.00
17.01.2012 07:30:00, 1000.08,   -0.23,   79.10,    3.47,    0.00
17.01.2012 07:40:00, 1000.15,   -0.23,   78.60,    3.56,    0.00
17.01.2012 07:50:00, 1000.17,   -0.23,   78.20,    3.78,    0.00
17.01.2012 08:00:00, 1000.21,   -0.18,   77.40,    3.70,    0.00
17.01.2012 08:10:00, 1000.29,   -0.12,   76.60,    3.46,    0.00
17.01.2012 08:20:00, 1000.42,   -0.10,   75.90,    3.21,    0.00
17.01.2012 08:30:00, 1000.54,   -0.12,   75.50,    3.12,    0.00
17.01.2012 08:40:00, 1000.64,   -0.15,   75.10,    3.50,    0.00
17.01.2012 08:50:00, 1000.70,   -0.21,   75.40,    3.60,    0.00
17.01.2012 09:00:00, 1000.83,   -0.22,   75.20,    3.64,    0.00
17.01.2012 09:10:00, 1000.90,   -0.15,   74.60,    3.82,    0.00
17.01.2012 09:20:00, 1001.02,   -0.10,   74.90,    3.96,    0.00
17.01.2012 09:30:00, 1001.09,   -0.16,   75.90,    4.09,    0.00
17.01.2012 09:40:00, 1001.09,   -0.10,   75.60,    4.04,    0.00
17.01.2012 09:50:00, 1001.12,    0.02,   74.40,    4.17,    0.00
17.01.2012 10:00:00, 1001.22,    0.11,   73.80,    3.90,    0.00
17.01.2012 10:10:00, 1001.24,    0.17,   73.60,    3.63,    0.00
17.01.2012 10:20:00, 1001.21,    0.19,   73.60,    3.82,    0.00
17.01.2012 10:30:00, 1001.25,    0.24,   73.50,    3.85,    0.00
17.01.2012 10:40:00, 1001.34,    0.24,   73.60,    3.84,    0.00
17.01.2012 10:50:00, 1001.41,    0.22,   73.80,    3.51,    0.00
17.01.2012 11:00:00, 1001.34,    0.22,   73.90,    3.31,    0.00
17.01.2012 11:10:00, 1001.34,    0.23,   73.80,    3.46,    0.00
17.01.2012 11:20:00, 1001.33,    0.24,   73.70,    3.12,    0.00
17.01.2012 11:30:00, 1001.31,    0.23,   73.50,    3.72,    0.00
17.01.2012 11:40:00, 1001.23,    0.30,   73.40,    3.25,    0.00
17.01.2012 11:50:00, 1001.17,    0.37,   73.20,    3.44,    0.00
17.01.2012 12:00:00, 1001.10,    0.43,   73.20,    3.84,    0.00
17.01.2012 12:10:00, 1001.10,    0.44,   73.20,    3.62,    0.00
17.01.2012 12:20:00, 1001.04,    0.53,   73.20,    3.39,    0.00
17.01.2012 12:30:00, 1001.07,    0.59,   73.10,    2.31,    0.00
17.01.2012 12:40:00, 1001.02,    0.59,   73.10,    2.49,    0.00
17.01.2012 12:50:00, 1000.95,    0.57,   73.40,    2.87,    0.00
17.01.2012 13:00:00, 1000.91,    0.56,   73.60,    2.94,    0.00
17.01.2012 13:10:00, 1000.82,    0.56,   73.50,    2.96,    0.00
17.01.2012 13:20:00, 1000.74,    0.61,   73.20,    2.72,    0.00
17.01.2012 13:30:00, 1000.68,    0.64,   73.20,    2.46,    0.00
17.01.2012 13:40:00, 1000.66,    0.68,   73.60,    2.63,    0.00
17.01.2012 13:50:00, 1000.66,    0.70,   73.60,    2.66,    0.00
17.01.2012 14:00:00, 1000.63,    0.73,   73.50,    2.98,    0.00
17.01.2012 14:10:00, 1000.57,    0.76,   73.10,    3.29,    0.00
17.01.2012 14:20:00, 1000.55,    0.80,   72.80,    2.87,    0.00
17.01.2012 14:30:00, 1000.64,    0.88,   72.40,    2.56,    0.00
17.01.2012 14:40:00, 1000.67,    0.90,   72.40,    2.70,    0.00
17.01.2012 14:50:00, 1000.75,    0.96,   72.30,    2.46,    0.00
17.01.2012 15:00:00, 1000.82,    0.97,   72.20,    2.38,    0.00
17.01.2012 15:10:00, 1000.88,    0.98,   72.20,    1.76,    0.00
17.01.2012 15:20:00, 1000.91,    0.96,   72.50,    1.84,    0.00
17.01.2012 15:30:00, 1000.98,    0.95,   72.50,    1.72,    0.00
17.01.2012 15:40:00, 1001.03,    0.95,   72.80,    1.46,    0.00
17.01.2012 15:50:00, 1001.03,    0.95,   72.70,    1.77,    0.00
17.01.2012 16:00:00, 1001.03,    0.96,   72.70,    2.06,    0.00
17.01.2012 16:10:00, 1001.11,    0.96,   72.70,    2.00,    0.00
17.01.2012 16:20:00, 1001.15,    0.96,   72.80,    2.42,    0.00
17.01.2012 16:30:00, 1001.25,    0.96,   72.90,    2.14,    0.00
17.01.2012 16:40:00, 1001.29,    0.98,   73.10,    2.26,    0.00
17.01.2012 16:50:00, 1001.40,    1.04,   73.10,    1.55,    0.00
17.01.2012 17:00:00, 1001.55,    1.09,   73.00,    1.11,    0.00
17.01.2012 17:10:00, 1001.63,    1.10,   72.80,    0.93,    0.00
17.01.2012 17:20:00, 1001.65,    1.10,   72.60,    1.21,    0.00
17.01.2012 17:30:00, 1001.64,    1.09,   72.10,    2.08,    0.00
17.01.2012 17:40:00, 1001.58,    1.03,   71.80,    3.05,    0.00
17.01.2012 17:50:00, 1001.51,    0.96,   71.60,    3.19,    0.00
17.01.2012 18:00:00, 1001.52,    0.86,   71.40,    2.87,    0.00
17.01.2012 18:10:00, 1001.58,    0.75,   71.40,    2.57,    0.00
17.01.2012 18:20:00, 1001.68,    0.67,   71.60,    1.98,    0.00
17.01.2012 18:30:00, 1001.75,    0.54,   71.90,    1.69,    0.00
17.01.2012 18:40:00, 1001.77,    0.52,   72.20,    1.55,    0.00
17.01.2012 18:50:00, 1001.77,    0.42,   72.30,    2.12,    0.00
17.01.2012 19:00:00, 1001.79,    0.32,   73.90,    1.41,    0.00
17.01.2012 19:10:00, 1001.81,    0.29,   72.90,    1.86,    0.00
17.01.2012 19:20:00, 1001.77,    0.19,   72.70,    2.07,    0.00
17.01.2012 19:30:00, 1001.80,    0.10,   73.00,    2.33,    0.00
17.01.2012 19:40:00, 1001.89,    0.08,   72.90,    2.14,    0.00
17.01.2012 19:50:00, 1001.89,   -0.19,   74.10,    0.94,    0.00
17.01.2012 20:00:00, 1001.89,   -0.26,   74.60,    1.03,    0.00
17.01.2012 20:10:00, 1001.92,   -0.16,   73.90,    2.38,    0.00
17.01.2012 20:20:00, 1001.90,   -0.19,   73.90,    2.09,    0.00
17.01.2012 20:30:00, 1001.98,   -0.40,   75.80,    0.53,    0.00
17.01.2012 20:40:00, 1002.03,   -0.65,   77.60,    0.70,    0.00
17.01.2012 20:50:00, 1002.06,   -0.77,   78.60,    0.49,    0.00
17.01.2012 21:00:00, 1002.09,   -0.88,   78.80,    0.64,    0.00
17.01.2012 21:10:00, 1002.22,   -1.05,   79.40,    0.86,    0.00
17.01.2012 21:20:00, 1002.32,   -1.12,   79.70,    0.57,    0.00
17.01.2012 21:30:00, 1002.37,   -1.01,   79.20,    0.26,    0.00
17.01.2012 21:40:00, 1002.37,   -1.26,   80.00,    0.37,    0.00
17.01.2012 21:50:00, 1002.39,   -1.54,   81.30,    0.35,    0.00
17.01.2012 22:00:00, 1002.51,   -1.77,   82.30,    0.77,    0.00
17.01.2012 22:10:00, 1002.53,   -2.30,   84.00,    1.08,    0.00
17.01.2012 22:20:00, 1002.60,   -2.44,   85.70,    0.51,    0.00
17.01.2012 22:30:00, 1002.59,   -2.33,   84.50,    0.52,    0.00
17.01.2012 22:40:00, 1002.53,   -2.28,   82.10,    0.75,    0.00
17.01.2012 22:50:00, 1002.66,   -2.72,   83.80,    0.89,    0.00
17.01.2012 23:00:00, 1002.69,   -2.89,   84.40,    1.54,    0.00
17.01.2012 23:10:00, 1002.68,   -2.70,   83.40,    0.90,    0.00
17.01.2012 23:20:00, 1002.81,   -2.79,   83.70,    1.13,    0.00
17.01.2012 23:30:00, 1002.86,   -2.96,   87.00,    1.34,    0.00
17.01.2012 23:40:00, 1002.86,   -3.15,   88.90,    0.91,    0.00
17.01.2012 23:50:00, 1002.85,   -3.23,   89.00,    0.90,    0.00
18.01.2012 00:00:00, 1002.94,   -3.38,   89.30,    1.31,    0.00
18.01.2012 00:10:00, 1002.91,   -3.44,   89.90,    1.25,    0.00
18.01.2012 00:20:00, 1002.87,   -3.51,   89.80,    1.26,    0.00
18.01.2012 00:30:00, 1002.85,   -3.57,   89.80,    1.64,    0.00
18.01.2012 00:40:00, 1002.85,   -3.62,   90.00,    1.22,    0.00
18.01.2012 00:50:00, 1002.86,   -3.71,   90.20,    1.36,    0.00
18.01.2012 01:00:00, 1002.78,   -3.72,   90.30,    1.76,    0.00
18.01.2012 01:10:00, 1002.72,   -3.76,   89.80,    1.81,    0.00
18.01.2012 01:20:00, 1002.76,   -3.80,   89.90,    1.35,    0.00
18.01.2012 01:30:00, 1002.77,   -3.95,   89.80,    1.07,    0.00
18.01.2012 01:40:00, 1002.82,   -3.97,   89.60,    1.27,    0.00
18.01.2012 01:50:00, 1002.88,   -3.99,   89.80,    1.13,    0.00
18.01.2012 02:00:00, 1002.88,   -4.08,   89.90,    1.33,    0.00
18.01.2012 02:10:00, 1002.86,   -4.21,   90.20,    1.03,    0.00
18.01.2012 02:20:00, 1002.89,   -4.20,   89.60,    0.92,    0.00
18.01.2012 02:30:00, 1003.00,   -4.28,   90.00,    0.89,    0.00
18.01.2012 02:40:00, 1003.01,   -4.18,   89.50,    0.35,    0.00
18.01.2012 02:50:00, 1003.00,   -4.33,   89.20,    0.41,    0.00
18.01.2012 03:00:00, 1003.07,   -4.42,   88.50,    0.76,    0.00
18.01.2012 03:10:00, 1003.07,   -4.33,   88.00,    0.83,    0.00
18.01.2012 03:20:00, 1002.94,   -4.27,   88.00,    0.89,    0.00
18.01.2012 03:30:00, 1002.87,   -4.34,   86.90,    1.04,    0.00
18.01.2012 03:40:00, 1002.89,   -4.66,   87.20,    1.08,    0.00
18.01.2012 03:50:00, 1002.84,   -4.66,   87.40,    1.36,    0.00
18.01.2012 04:00:00, 1002.72,   -4.68,   87.70,    1.44,    0.00
18.01.2012 04:10:00, 1002.67,   -4.76,   87.30,    1.12,    0.00
18.01.2012 04:20:00, 1002.74,   -4.82,   87.30,    1.90,    0.00
18.01.2012 04:30:00, 1002.58,   -4.91,   88.20,    1.07,    0.00
18.01.2012 04:40:00, 1002.58,   -5.05,   89.00,    1.30,    0.00
18.01.2012 04:50:00, 1002.75,   -4.96,   89.60,    0.55,    0.00
18.01.2012 05:00:00, 1002.75,   -4.91,   88.70,    0.85,    0.00
18.01.2012 05:10:00, 1002.76,   -4.81,   88.60,    0.90,    0.00
18.01.2012 05:20:00, 1002.66,   -4.70,   86.90,    1.80,    0.00
18.01.2012 05:30:00, 1002.53,   -4.69,   85.30,    1.70,    0.00
18.01.2012 05:40:00, 1002.51,   -4.76,   84.60,    1.40,    0.00
18.01.2012 05:50:00, 1002.56,   -4.97,   85.50,    0.92,    0.00
18.01.2012 06:00:00, 1002.62,   -5.16,   87.90,    0.86,    0.00
18.01.2012 06:10:00, 1002.48,   -5.28,   88.50,    0.90,    0.00
18.01.2012 06:20:00, 1002.48,   -5.36,   87.20,    0.71,    0.00
18.01.2012 06:30:00, 1002.55,   -5.53,   87.90,    0.74,    0.00
18.01.2012 06:40:00, 1002.57,   -5.58,   88.20,    0.90,    0.00
18.01.2012 06:50:00, 1002.65,   -5.50,   88.80,    0.71,    0.00
18.01.2012 07:00:00, 1002.78,   -5.64,   88.50,    0.72,    0.00
18.01.2012 07:10:00, 1002.89,   -5.56,   89.10,    0.74,    0.00
18.01.2012 07:20:00, 1002.88,   -5.37,   88.40,    1.28,    0.00
18.01.2012 07:30:00, 1002.95,   -5.18,   86.20,    1.06,    0.00
18.01.2012 07:40:00, 1002.82,   -5.23,   84.20,    0.98,    0.00
18.01.2012 07:50:00, 1002.82,   -5.62,   85.10,    1.30,    0.00
18.01.2012 08:00:00, 1002.75,   -5.45,   85.10,    1.00,    0.00
18.01.2012 08:10:00, 1002.70,   -5.66,   85.70,    1.21,    0.00
18.01.2012 08:20:00, 1002.66,   -5.73,   86.80,    1.00,    0.00
18.01.2012 08:30:00, 1002.76,   -5.59,   87.80,    1.04,    0.00
18.01.2012 08:40:00, 1002.73,   -5.37,   87.20,    1.10,    0.00
18.01.2012 08:50:00, 1002.65,   -5.23,   86.20,    1.33,    0.00
18.01.2012 09:00:00, 1002.56,   -5.12,   85.90,    1.36,    0.00
18.01.2012 09:10:00, 1002.59,   -5.10,   85.80,    1.32,    0.00
18.01.2012 09:20:00, 1002.52,   -4.89,   85.10,    1.19,    0.00
18.01.2012 09:30:00, 1002.48,   -4.48,   84.00,    0.77,    0.00
18.01.2012 09:40:00, 1002.38,   -4.10,   81.40,    1.24,    0.00
18.01.2012 09:50:00, 1002.22,   -4.09,   82.50,    1.10,    0.00
18.01.2012 10:00:00, 1002.17,   -3.76,   81.60,    1.20,    0.00
18.01.2012 10:10:00, 1002.15,   -3.60,   81.40,    1.36,    0.00
18.01.2012 10:20:00, 1001.95,   -3.26,   81.30,    1.38,    0.00
18.01.2012 10:30:00, 1001.83,   -3.09,   80.30,    1.78,    0.00
18.01.2012 10:40:00, 1001.77,   -2.66,   80.10,    1.03,    0.00
18.01.2012 10:50:00, 1001.87,   -1.81,   76.70,    0.80,    0.00
18.01.2012 11:00:00, 1001.75,   -1.39,   74.90,    0.92,    0.00
18.01.2012 11:10:00, 1001.56,   -1.47,   75.20,    1.43,    0.00
18.01.2012 11:20:00, 1001.31,   -1.37,   75.00,    1.62,    0.00
18.01.2012 11:30:00, 1001.08,   -1.09,   74.40,    1.29,    0.00
18.01.2012 11:40:00, 1000.88,   -0.63,   72.50,    1.14,    0.00
18.01.2012 11:50:00, 1000.79,    0.07,   69.34,    1.23,    0.00
18.01.2012 12:00:00, 1000.66,    0.52,   67.35,    1.36,    0.00
18.01.2012 12:10:00, 1000.56,    1.11,   64.88,    1.56,    0.00
18.01.2012 12:20:00, 1000.53,    1.43,   62.97,    1.68,    0.00
18.01.2012 12:30:00, 1000.40,    1.94,   60.73,    1.66,    0.00
18.01.2012 12:40:00, 1000.20,    2.52,   57.08,    2.02,    0.00
18.01.2012 12:50:00, 1000.09,    3.45,   53.87,    1.17,    0.00
18.01.2012 13:00:00,  999.95,    4.24,   50.42,    1.47,    0.00
18.01.2012 13:10:00,  999.78,    4.72,   47.11,    1.47,    0.00
18.01.2012 13:20:00,  999.69,    5.30,   44.80,    0.91,    0.00
18.01.2012 13:30:00,  999.57,    5.75,   43.39,    1.56,    0.00
18.01.2012 13:40:00,  999.45,    5.91,   43.31,    1.44,    0.00
18.01.2012 13:50:00,  999.43,    6.16,   42.47,    1.83,    0.00
18.01.2012 14:00:00,  999.32,    6.17,   39.99,    1.98,    0.00
18.01.2012 14:10:00,  999.13,    6.37,   38.76,    2.08,    0.00
18.01.2012 14:20:00,  999.05,    6.61,   37.15,    2.28,    0.00
18.01.2012 14:30:00,  998.98,    6.51,   36.48,    3.57,    0.00
18.01.2012 14:40:00,  998.90,    6.60,   36.93,    3.10,    0.00
18.01.2012 14:50:00,  998.75,    6.70,   37.29,    4.11,    0.00
18.01.2012 15:00:00,  998.59,    6.57,   38.52,    3.77,    0.00
18.01.2012 15:10:00,  998.55,    6.22,   40.88,    3.09,    0.00
18.01.2012 15:20:00,  998.65,    5.92,   43.27,    2.29,    0.00
18.01.2012 15:30:00,  998.65,    5.81,   44.36,    1.53,    0.00
18.01.2012 15:40:00,  998.57,    5.69,   45.05,    2.12,    0.00
18.01.2012 15:50:00,  998.52,    5.48,   44.92,    2.57,    0.00
18.01.2012 16:00:00,  998.45,    5.29,   45.34,    2.30,    0.00
18.01.2012 16:10:00,  998.46,    4.90,   47.18,    2.57,    0.00
18.01.2012 16:20:00,  998.46,    4.52,   48.56,    2.75,    0.00
18.01.2012 16:30:00,  998.47,    4.15,   50.21,    2.19,    0.00
18.01.2012 16:40:00,  998.53,    3.73,   52.18,    2.81,    0.00
18.01.2012 16:50:00,  998.36,    3.43,   52.83,    3.83,    0.00
18.01.2012 17:00:00,  998.19,    3.34,   52.64,    2.32,    0.00
18.01.2012 17:10:00,  998.05,    3.02,   54.02,    2.79,    0.00
18.01.2012 17:20:00,  998.00,    2.71,   54.42,    2.54,    0.00
18.01.2012 17:30:00,  997.93,    2.59,   53.93,    2.11,    0.00
18.01.2012 17:40:00,  997.74,    2.48,   53.80,    1.14,    0.00
18.01.2012 17:50:00,  997.67,    2.44,   53.26,    1.24,    0.00
18.01.2012 18:00:00,  997.57,    2.33,   53.43,    2.36,    0.00
18.01.2012 18:10:00,  997.50,    2.08,   55.07,    1.78,    0.00
18.01.2012 18:20:00,  997.43,    2.08,   54.65,    1.06,    0.00
18.01.2012 18:30:00,  997.35,    2.03,   55.68,    2.10,    0.00
18.01.2012 18:40:00,  997.22,    2.04,   56.05,    1.43,    0.00
18.01.2012 18:50:00,  997.11,    2.09,   56.13,    1.63,    0.00
18.01.2012 19:00:00,  996.95,    1.90,   57.17,    2.23,    0.00
18.01.2012 19:10:00,  996.73,    1.50,   59.48,    1.32,    0.00
18.01.2012 19:20:00,  996.64,    1.51,   60.28,    1.32,    0.00
18.01.2012 19:30:00,  996.58,    1.58,   60.38,    1.34,    0.00
18.01.2012 19:40:00,  996.64,    1.55,   60.89,    1.09,    0.00
18.01.2012 19:50:00,  996.34,    1.50,   61.08,    1.54,    0.00
18.01.2012 20:00:00,  996.24,    1.74,   61.30,    5.37,    0.00
18.01.2012 20:10:00,  996.23,    1.86,   61.34,    4.55,    0.00
18.01.2012 20:20:00,  996.10,    1.83,   62.03,    3.75,    0.00
18.01.2012 20:30:00,  995.96,    1.77,   63.18,    4.71,    0.00
18.01.2012 20:40:00,  995.88,    1.82,   63.63,    3.40,    0.00
18.01.2012 20:50:00,  995.75,    1.83,   63.86,    1.88,    0.00
18.01.2012 21:00:00,  995.66,    1.83,   64.55,    3.91,    0.00
18.01.2012 21:10:00,  995.62,    1.74,   65.39,    4.32,    0.00
18.01.2012 21:20:00,  995.66,    1.76,   66.32,    4.72,    0.00
18.01.2012 21:30:00,  995.50,    1.79,   66.25,    2.37,    0.00
18.01.2012 21:40:00,  995.57,    1.80,   66.77,    2.77,    0.00
18.01.2012 21:50:00,  995.39,    1.78,   68.16,    6.18,    0.00
18.01.2012 22:00:00,  995.17,    1.80,   69.14,    6.41,    0.00
18.01.2012 22:10:00,  995.00,    1.60,   71.90,    4.95,    0.00
18.01.2012 22:20:00,  994.86,    1.52,   73.80,    3.07,    0.00
18.01.2012 22:30:00,  994.81,    1.56,   74.90,    3.88,    0.00
18.01.2012 22:40:00,  994.77,    1.63,   75.70,    5.46,    0.00
18.01.2012 22:50:00,  994.65,    1.53,   77.80,    4.62,    0.20
18.01.2012 23:00:00,  994.54,    1.39,   80.20,    5.05,    0.00
18.01.2012 23:10:00,  994.59,    1.37,   81.90,    4.30,    0.10
18.01.2012 23:20:00,  994.72,    1.31,   83.50,    3.09,    0.10
18.01.2012 23:30:00,  994.49,    1.35,   83.70,    4.58,    0.00
18.01.2012 23:40:00,  994.42,    1.32,   84.20,    5.66,    0.00
18.01.2012 23:50:00,  994.47,    1.30,   85.10,    5.12,    0.10
19.01.2012 00:00:00,  994.41,    1.26,   86.20,    4.87,    0.20
19.01.2012 00:10:00,  994.43,    1.20,   87.70,    3.97,    0.30
19.01.2012 00:20:00,  994.50,    1.15,   89.30,    2.26,    0.30
19.01.2012 00:30:00,  994.36,    1.16,   90.70,    1.32,    0.10
19.01.2012 00:40:00,  994.27,    1.22,   91.30,    1.37,    0.30
19.01.2012 00:50:00,  994.12,    1.32,   91.60,    3.23,    0.10
19.01.2012 01:00:00,  993.86,    1.45,   91.10,    4.69,    0.10
19.01.2012 01:10:00,  993.83,    1.56,   90.10,    4.96,    0.00
19.01.2012 01:20:00,  993.74,    1.60,   89.60,    4.08,    0.00
19.01.2012 01:30:00,  993.56,    1.57,   90.70,    3.01,    0.00
19.01.2012 01:40:00,  993.35,    1.73,   90.10,    3.14,    0.00
19.01.2012 01:50:00,  993.33,    1.88,   88.80,    3.06,    0.00
19.01.2012 02:00:00,  993.42,    1.93,   88.70,    1.54,    0.00
19.01.2012 02:10:00,  993.37,    2.03,   88.50,    0.82,    0.00
19.01.2012 02:20:00,  993.41,    2.10,   88.30,    1.15,    0.00
19.01.2012 02:30:00,  993.38,    2.21,   87.50,    1.99,    0.00
19.01.2012 02:40:00,  993.36,    2.24,   87.80,    3.30,    0.30
19.01.2012 02:50:00,  993.32,    2.16,   89.20,    3.47,    0.20
19.01.2012 03:00:00,  993.36,    2.10,   90.30,    2.66,    0.40
19.01.2012 03:10:00,  993.26,    2.09,   91.20,    3.43,    0.30
19.01.2012 03:20:00,  993.15,    2.13,   91.30,    2.90,    0.10
19.01.2012 03:30:00,  993.14,    2.19,   91.70,    1.74,    0.10
19.01.2012 03:40:00,  992.95,    2.34,   91.00,    2.73,    0.00
19.01.2012 03:50:00,  992.89,    2.27,   90.70,    3.32,    0.10
19.01.2012 04:00:00,  992.88,    2.28,   89.90,    3.85,    0.00
19.01.2012 04:10:00,  992.81,    2.17,   89.50,    3.56,    0.00
19.01.2012 04:20:00,  992.80,    1.84,   92.00,    2.83,    0.20
19.01.2012 04:30:00,  992.75,    1.89,   92.10,    2.90,    0.10
19.01.2012 04:40:00,  992.93,    1.84,   93.20,    2.13,    0.00
19.01.2012 04:50:00,  992.81,    1.90,   92.80,    3.32,    0.10
19.01.2012 05:00:00,  992.71,    1.86,   93.10,    2.35,    0.00
19.01.2012 05:10:00,  992.74,    1.88,   93.30,    1.01,    0.00
19.01.2012 05:20:00,  992.78,    1.93,   93.40,    0.94,    0.00
